Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
141,2.4387103680723303,2218.3459807351182,5.9473082593434805,373,1317
142,2.41436892108276,2191.7706599459643,5.829177287090331,376,1329
143,2.405799162815541,2182.0268436500924,5.787869611803958,377,1340
144,2.4096733159893673,2194.866635141071,5.806525489791193,378,1347
145,2.400544255017232,2184.0302209922734,5.762612720296236,379,1349
146,2.3663439856492006,2111.0431146236406,5.5995838584181445,377,1364
147,2.357757252038484,2095.750260846604,5.559019259540063,377,1369
148,2.3964153590981563,2188.009304435509,5.742806573321546,381,1388
149,2.3903215338306643,2176.8957103710345,5.713637035094579,381,1388
150,2.3938668234486924,2177.6273799951664,5.730598368408333,380,1397
151,2.3666266218258323,2139.5520386454746,5.60092156713475,382,1412
152,2.367339255156403,2129.6321566217,5.604295149004473,380,1414
153,2.421429036298586,2239.7876967310217,5.8633185778299,382,1414
154,2.3989487031854573,2221.4125838788623,5.7549548805151876,386,1420
155,2.392429424220322,2203.631641701945,5.723718549875181,385,1426
156,2.3915104893156194,2201.9391318950534,5.719322420506632,385,1436
157,2.400918121039765,2219.29701221579,5.764407823937117,385,1446
158,2.407795075606817,2232.0286935548284,5.797477126116437,385,1457
159,2.4178426173427665,2239.003799217506,5.845962922238919,383,1467
160,2.407473592459895,2225.636773782433,5.795929098391753,384,1474
161,2.381313299707445,2200.2133761690616,5.67065303136356,388,1487
162,2.3608052044091656,2162.479670708176,5.573401213165402,388,1489
163,2.3833413112276287,2203.9625326520427,5.680315805804233,388,1494
164,2.3644954265908154,2158.0637082343883,5.5908386223688815,386,1498
165,2.3604238085691205,2167.352616307321,5.571600556059951,389,1511
166,2.3457651798843973,2129.5117260341767,5.502614279158079,387,1520
167,2.374922731709039,2199.7006128194466,5.6402579815883245,390,1522
168,2.3903309002806727,2228.3359070062784,5.713681812836612,390,1528
169,2.3798508910681146,2231.4939639047734,5.663690263717699,394,1536
170,2.370373939877121,2213.757010250343,5.6186726148485855,394,1546
171,2.369920252723493,2201.6766256734422,5.616522004268985,392,1550
172,2.4076785876033653,2278.1880592130683,5.796916181203736,393,1543
173,2.384472736108394,2245.8555405514785,5.68571022924425,395,1551
174,2.384253300254746,2239.7575371116054,5.684663799775648,394,1560
175,2.405472740652008,2291.3744459838736,5.786299106019882,396,1559
176,2.3548549675915975,2179.3193739275935,5.5453419183908235,393,1565
177,2.3321785093265213,2126.67113035151,5.439056599364475,391,1577
178,2.3986515644754745,2266.8905551376924,5.75352932776064,394,1585
179,2.3320462794702213,2148.183740588406,5.438439849590901,395,1587
180,2.3474223401997336,2187.6254823777117,5.510391643268795,397,1594
181,2.380457523185232,2249.6314738165997,5.666578019689168,397,1586
182,2.406979980925639,2300.0403935449854,5.79355262857679,397,1592
183,2.388183284674569,2258.5540828748094,5.703419401199014,396,1587
184,2.3506749051658216,2193.691986381209,5.525672509776345,397,1587
185,2.345869321173067,2184.7318401923308,5.5031028720209845,397,1600
186,2.347206730319173,2198.242394507394,5.5093794348556235,399,1602
187,2.3851067731822266,2275.493727791894,5.688734319479734,400,1600
188,2.38170782763828,2280.3579348458497,5.672532176233457,402,1609
189,2.3671481306726245,2241.3561090187604,5.603390272546901,400,1615
190,2.381658853953238,2280.2641564387686,5.672298896613852,402,1625
191,2.362842184721341,2249.9583455291836,5.583023189898719,403,1633
192,2.3617581253767224,2259.050084327103,5.57790144278297,405,1643
193,2.3575043351779454,2239.804156224271,5.557826690382806,403,1656
194,2.3581651517352373,2246.6209246748235,5.560942882858474,404,1666
195,2.3776044344514715,2317.7311671565535,5.653002846723301,410,1664
196,2.3359608607814906,2226.338962386025,5.456713143103002,408,1679
197,2.3107678898609563,2173.23683401067,5.339648240812457,407,1680
198,2.31609114128903,2188.6254953010684,5.364278174757521,408,1690
199,2.329350382229511,2208.330393699457,5.4258732031927694,407,1685
200,2.309127620707735,2170.1526400671537,5.332070368715366,407,1683
201,2.343115220692843,2245.4872754139706,5.490188937442471,409,1697
202,2.340790437117125,2262.9508465160793,5.4792998704989815,413,1700
203,2.295479479726886,2170.9211292410528,5.269226041847215,412,1690
204,2.2943312255499695,2179.277689828921,5.263955772533626,414,1701
205,2.284956917677361,2161.5056398756333,5.2210281156416265,414,1710
206,2.3051991383191006,2178.716657595921,5.313943067307124,410,1715
207,2.314329605396423,2233.50267484679,5.356121522414364,417,1718
208,2.2871875504872423,2186.6528404814017,5.231226891103832,418,1720
209,2.2963549334728484,2209.4900658232523,5.273245980485089,419,1735
210,2.276205143724165,2160.522810083917,5.181109856316348,417,1745
211,2.2963371151094276,2235.8215980011337,5.273164146229089,424,1752
212,2.270747175434092,2191.424412265311,5.156292734741908,425,1761
213,2.2704021109213555,2190.7584417423627,5.1547257452761475,425,1768
214,2.258751387765692,2168.332078486712,5.10195783173344,425,1775
215,2.257510363915843,2165.9500433546636,5.0963530431874435,425,1783
216,2.271382299429182,2161.6953935171227,5.159177550160197,419,1796
217,2.2895950665216707,2186.0164021230353,5.242245568640373,417,1793
218,2.247622845544112,2126.8113598967725,5.051808455811811,421,1805
219,2.2651145984007397,2154.9125404330207,5.130744143888145,420,1804
220,2.258519306892265,2137.2810635745445,5.100909459605118,419,1811
221,2.2863228977563304,2190.2271325852544,5.227272392804903,419,1815
222,2.265726421642694,2140.67626279333,5.133516217729808,417,1825
223,2.249964520769682,2131.2452851281073,5.062340344722345,421,1825
224,2.227663693284448,2089.2064082890147,4.962485530377707,421,1832
225,2.2375868073680936,2102.85378261325,5.006794720507738,420,1839
226,2.2375190448370077,2102.7264199234924,5.006491476008315,420,1838
227,2.217032565228051,2054.5675592277394,4.915233395281673,418,1835
228,2.217757020812445,2075.58429781914,4.91844620336289,422,1851
229,2.1985708834889457,2034.9935644143782,4.833713929725364,421,1851
230,2.158984238688102,1971.693074848241,4.661212942903643,423,1853
231,2.1279604222561233,1910.9069657665293,4.5282155586884585,422,1842
232,2.1304445972307557,1919.9099389308906,4.538794181869718,423,1847
233,2.1508963974322164,1966.2010078069272,4.626355312486887,425,1861
234,2.166735866578624,1985.8768454642077,4.694744315518221,423,1862
235,2.1936212096326138,2045.0889548237715,4.811974011350051,425,1865
236,2.1447849325694293,1955.0435229651619,4.600102406976851,425,1869
237,2.147754274428411,1969.6862767599928,4.61284842332551,427,1875
238,2.1342665843759985,1940.4699814563803,4.555093853183991,426,1885
239,2.0965433438085848,1881.2714287763392,4.395493992468082,428,1883
240,2.048442303744981,1795.9375931184352,4.196115871772045,428,1881
241,2.0742730256621305,1832.9112572055399,4.30260858498953,426,1887
