Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
167,9.284363024829718,33617.764742961845,86.19939677682524,390,3
168,9.283848623634238,33614.039653956585,86.18984526655534,390,3
169,8.847510764146653,30841.708008346217,78.27844672169091,394,3
170,8.828244361255205,30707.532009801518,77.93789850203432,394,3
171,8.724969547022404,29841.036689815588,76.12509359646833,392,3
172,8.758226773630977,30145.66873381016,76.70653621834646,393,3
173,9.016311545474743,32111.08018459915,81.29387388506113,395,3
174,8.88996625055645,31138.410974796883,79.0314999360327,394,4
175,8.263870814731515,27043.458093658235,68.2915608425713,396,5
176,8.223092347836975,26574.364370094623,67.61924776105502,393,4
177,8.066667390484103,25442.80901038155,65.07112278869961,391,3
178,8.039452894936367,25465.324322860888,64.63280284990073,394,3
179,7.97916760344281,25148.510679313353,63.66711564383127,395,3
180,7.90988681095731,24838.824816776094,62.56630936215641,397,3
181,7.861860707582429,24538.114952815115,61.8088537854285,397,3
182,7.942848553260683,25046.270726594023,63.08884314003532,397,3
183,8.035092104615881,25566.831231345546,64.56270512966047,396,3
184,8.134150877436987,26267.27096727284,66.16441049690891,397,3
185,8.082527683669424,25934.9197416412,65.32725375728262,397,3
186,8.069431345701496,25981.173174952946,65.11572224298985,399,3
187,7.995668183566893,25572.28388068156,63.9307097017039,400,3
188,8.087002880466034,26290.64546664371,65.39961558866594,402,3
189,8.213676912412613,26985.79536859999,67.46448842149998,400,3
190,8.101394750575976,26384.303955673306,65.63259690465996,402,4
191,8.186001681970383,27005.28128550044,67.01062353722193,403,5
192,7.890503343438312,25215.31742018853,62.26004301281119,405,5
193,7.98230708100199,25678.042213172044,63.7172263354145,403,5
194,8.559847110156166,29601.476949896547,73.27098254924888,404,5
195,8.243592689977321,27862.29637968149,67.95682043824753,410,6
196,8.235422429793196,27671.45049963348,67.82218259714088,408,6
197,8.35310710054712,28398.18008091676,69.77439823321072,407,6
198,8.403211032902997,28810.49391070908,70.61395566350265,408,6
199,8.343658262846922,28333.96971531971,69.61663320717373,407,6
200,8.266681456924967,27813.57508027871,68.3380223102671,407,6
201,8.34523053730844,28483.934942817552,69.64287272082531,409,6
202,8.585975025198458,30445.933426065974,73.71896713333166,413,5
203,8.663442190598456,30922.75500301465,75.05523058984139,412,5
204,8.533659125875495,30148.861963728177,72.82333807663811,414,6
205,8.54550054195449,30232.589918193415,73.02557951254448,414,7
206,8.602114793678668,30338.51535868641,73.99637892362539,410,7
207,8.69692138466393,31540.39613511733,75.63644157102478,417,6
208,8.762089504929978,32091.620821824898,76.77421249240406,418,6
209,8.85546457556846,32857.66694379296,78.41925284914788,419,5
210,8.836217418844964,32558.833859882343,78.07873827309915,417,5
211,8.87089976355038,33365.77374874227,78.69286261495819,424,5
212,8.657201330214432,31852.53232054328,74.94713487186654,425,5
213,8.654851884709382,31835.245987159455,74.90646114625754,425,5
214,8.95009097892371,34044.25462567992,80.10412853101157,425,4
215,9.212033916978188,36066.1667772115,84.86156888755647,425,3
216,8.706716299811223,31763.094755941947,75.80690872539844,419,4
217,8.79172637412586,32231.786749837593,77.29445263750023,417,5
