Manual Cell ID,RMSError,AverageError,ManualLength,AutoLength
658,6.518555426093411,42,91,179
659,7.081980365061805,50,91,179
660,13.458913829999599,181,110,44
661,4.2500189273930244,18,30,291
662,4.270342140596214,18,30,291
664,13.383626440044212,179,110,50
665,4.9389468973370185,24,30,285
666,4.4104934308461266,19,30,285
667,12.512754482090768,156,110,79
668,10.495565243494408,110,110,249
669,4.31559755021626,18,19,249
672,13.812513088760973,190,44,22
673,12.904957870111359,166,110,315
674,12.697767889392939,161,110,315
675,13.664147228599873,186,110,55
676,12.21715601711712,149,110,283
677,12.102917558498357,146,110,283
679,13.674514014042009,186,110,54
680,11.86803754193382,140,110,281
681,11.877568252981803,141,110,281
682,13.207383530646762,174,110,61
683,10.92619796931718,119,110,273
684,11.169575416914828,124,110,273
688,13.813630290668993,190,110,36
689,9.043253739237203,81,91,298
690,8.742240478445034,76,91,298
691,13.733103765497507,188,44,30
692,13.025652487931955,169,110,53
693,11.303460986180054,127,110,256
694,4.6136353939547945,21,19,256
695,12.880341984497186,165,110,72
697,12.073380116205342,145,110,73
698,3.579721180817049,12,45,276
699,4.2556449220597345,18,45,276
700,12.44801819890192,154,110,71
703,11.070476918549181,122,110,116
704,3.763942337547924,14,45,227
705,4.613893030010015,21,45,227
709,5.940162778557955,35,45,336
710,8.683170464693141,75,91,336
711,10.8525136753018,117,110,124
712,7.744290933178696,59,110,214
713,8.430877918329353,71,110,214
719,10.348259950253277,107,110,128
720,3.423706871161665,11,45,220
721,3.715585682777571,13,45,220
722,11.373654528337928,129,110,179
723,10.923894844700905,119,91,163
724,10.606683631725646,112,91,163
726,13.706579335409215,187,44,20
727,9.566306889278943,91,91,308
728,3.991183502079491,15,19,308
729,12.279443854271639,150,110,96
730,10.58935680678865,112,110,229
731,10.766029467171858,115,110,229
734,13.128732260335145,172,44,30
735,8.385532682065275,70,91,318
736,8.305515077696228,68,91,318
737,12.93097894045778,167,110,76
738,11.016756493236503,121,110,254
739,11.336181520122906,128,110,254
924,8.956693895105616,80,110,369
925,11.332129714732508,128,44,57
926,7.451132427639657,55,110,223
927,7.6356286264267865,58,110,311
929,8.4483215200792,71,18,24
930,7.278890664484223,52,110,344
931,7.745774199391983,59,110,344
932,8.462518929886162,71,91,236
933,8.388991538535821,70,91,104
934,7.602679197686437,57,91,64
937,12.765133658178845,162,110,74
938,9.748847771463334,95,110,294
939,8.397055869727609,70,91,246
940,8.55674605303936,73,110,261
942,8.023151125811827,64,110,261
943,6.709472373994097,45,110,179
944,10.41762807195316,108,91,189
945,9.572088733301594,91,91,189
949,7.407295811221722,54,110,193
950,7.617208143372121,58,91,217
951,6.8030910580940525,46,91,63
952,6.845153921871661,46,91,63
954,12.832609226774391,164,110,95
955,8.041036367159005,64,91,185
956,8.745838350394076,76,91,273
957,6.931269806244887,48,91,214
960,7.863589833359279,61,18,44
961,7.792091404627015,60,91,238
962,7.576976995713196,57,91,193
963,6.738261768993337,45,91,42
964,6.9003972224111925,47,91,130
965,12.218003941477251,149,44,55
966,7.065865143728885,49,91,155
967,5.9685368293302785,35,91,159
969,12.306896475121013,151,44,43
970,8.100281670135573,65,110,147
971,4.8152283417099175,23,45,127
972,5.091196712703685,25,45,198
973,7.8878642421898615,62,91,170
974,5.016185660475125,25,45,170
979,12.076256117997158,145,44,46
980,7.484143327824909,56,110,322
981,7.082543986543856,50,91,183
982,8.575014290302652,73,91,60
983,4.492735524004772,20,36,138
